sample_ts,zh,zm,sw
2025-06-19T04:55:00,70102300,闸口,4.37
2025-06-19T04:55:00,7010AJ33,渌渚,4.91
2025-06-19T04:55:00,7011AJ4M,新桐乡,4.77
2025-06-19T04:55:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:55:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:55:00,7011AM2G,富春江水库严陵坞,23.16
2025-06-19T05:00:00,70101500,富春江电站(坝上),23.01
2025-06-19T05:00:00,70101501,富春江坝下,4.84
2025-06-19T05:00:00,70101800,窄溪,4.78
2025-06-19T05:00:00,70102300,闸口,4.37
2025-06-19T05:00:00,7010AJ33,渌渚,4.91
2025-06-19T05:00:00,7011AJ4M,新桐乡,4.77
2025-06-19T05:00:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:00:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:00:00,7011AM2G,富春江水库严陵坞,23.09
2025-06-19T05:05:00,70101500,富春江电站(坝上),22.95
2025-06-19T05:05:00,70101501,富春江坝下,4.79
2025-06-19T05:05:00,70101800,窄溪,4.75
2025-06-19T05:05:00,70102300,闸口,4.37
2025-06-19T05:05:00,7010AJ33,渌渚,4.89
2025-06-19T05:05:00,7011AJ4M,新桐乡,4.75
2025-06-19T05:05:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:05:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:05:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:05:00,7011AM2G,富春江水库严陵坞,23.06
2025-06-19T05:10:00,70101500,富春江电站(坝上),22.96
2025-06-19T05:10:00,70101501,富春江坝下,4.76
2025-06-19T05:10:00,70101800,窄溪,4.72
2025-06-19T05:10:00,70102300,闸口,4.37
2025-06-19T05:10:00,7010AJ33,渌渚,4.86
2025-06-19T05:10:00,7011AJ4M,新桐乡,4.73
2025-06-19T05:10:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:10:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:10:00,7011AM2G,富春江水库严陵坞,23.03
2025-06-19T05:15:00,70101500,富春江电站(坝上),22.97
2025-06-19T05:15:00,70101501,富春江坝下,4.75
2025-06-19T05:15:00,70101800,窄溪,4.69
2025-06-19T05:15:00,70102300,闸口,4.37
2025-06-19T05:15:00,7010AJ33,渌渚,4.82
2025-06-19T05:15:00,7011AJ4M,新桐乡,4.71
2025-06-19T05:15:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:15:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:15:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:15:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:15:00,7011AM2G,富春江水库严陵坞,23.01
2025-06-19T05:20:00,70101500,富春江电站(坝上),22.94
2025-06-19T05:20:00,70101501,富春江坝下,4.74
2025-06-19T05:20:00,70101800,窄溪,4.67
2025-06-19T05:20:00,70102300,闸口,4.37
2025-06-19T05:20:00,7010AJ33,渌渚,4.78
2025-06-19T05:20:00,7011AJ4M,新桐乡,4.67
2025-06-19T05:20:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:20:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:20:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:20:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:20:00,7011AM2G,富春江水库严陵坞,23.0
2025-06-19T05:25:00,70101500,富春江电站(坝上),22.92
2025-06-19T05:25:00,70101501,富春江坝下,4.72
2025-06-19T05:25:00,70101800,窄溪,4.65
2025-06-19T05:25:00,70102300,闸口,4.36
2025-06-19T05:25:00,7010AJ33,渌渚,4.76
2025-06-19T05:25:00,7011AJ4M,新桐乡,4.67
2025-06-19T05:25:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:25:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:25:00,7011AJ9R,山溪前桐,194.19
2025-06-19T05:25:00,7011AM2G,富春江水库严陵坞,22.98
2025-06-19T05:30:00,70101500,富春江电站(坝上),22.86
2025-06-19T05:30:00,70101501,富春江坝下,4.71
2025-06-19T05:30:00,70101800,窄溪,4.62
2025-06-19T05:30:00,70102300,闸口,4.36
2025-06-19T05:30:00,7010AJ33,渌渚,4.72
2025-06-19T05:30:00,7011AJ4M,新桐乡,4.67
2025-06-19T05:30:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:30:00,7011AJ9R,山溪前桐,194.19
2025-06-19T05:30:00,7011AM2G,富春江水库严陵坞,22.96
2025-06-19T05:35:00,70101500,富春江电站(坝上),22.88
2025-06-19T05:35:00,70101501,富春江坝下,4.69
2025-06-19T05:35:00,70101800,窄溪,4.61
2025-06-19T05:35:00,70102300,闸口,4.36
2025-06-19T05:35:00,7010AJ33,渌渚,4.68
2025-06-19T05:35:00,7011AJ4M,新桐乡,4.62
2025-06-19T05:35:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:35:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:35:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:35:00,7011AJ9R,山溪前桐,194.19
2025-06-19T05:35:00,7011AM2G,富春江水库严陵坞,22.93
2025-06-19T05:40:00,70101500,富春江电站(坝上),22.85
2025-06-19T05:40:00,70101501,富春江坝下,4.67
2025-06-19T05:40:00,70101800,窄溪,4.59
2025-06-19T05:40:00,70102300,闸口,4.36
2025-06-19T05:40:00,7010AJ33,渌渚,4.64
2025-06-19T05:40:00,7011AJ4M,新桐乡,4.6
2025-06-19T05:40:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:40:00,7011AJ7R,山溪叶家,50.16
2025-06-19T05:40:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:40:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:40:00,7011AM2G,富春江水库严陵坞,22.92
2025-06-19T05:45:00,70101500,富春江电站(坝上),22.83
2025-06-19T05:45:00,70101501,富春江坝下,4.65
2025-06-19T05:45:00,70101800,窄溪,4.57
2025-06-19T05:45:00,70102300,闸口,4.36
2025-06-19T05:45:00,7010AJ33,渌渚,4.61
2025-06-19T05:45:00,7011AJ4M,新桐乡,4.6
2025-06-19T05:45:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:45:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:45:00,7011AM2G,富春江水库严陵坞,22.9
2025-06-19T05:50:00,70101500,富春江电站(坝上),22.82
2025-06-19T05:50:00,70101501,富春江坝下,4.63
2025-06-19T05:50:00,70101800,窄溪,4.55
2025-06-19T05:50:00,70102300,闸口,4.36
2025-06-19T05:50:00,7010AJ33,渌渚,4.59
2025-06-19T05:50:00,7011AJ4M,新桐乡,4.59
2025-06-19T05:50:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:50:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:50:00,7011AM2G,富春江水库严陵坞,22.9
2025-06-19T05:55:00,70101500,富春江电站(坝上),22.85
2025-06-19T05:55:00,70101501,富春江坝下,4.65
2025-06-19T05:55:00,70101800,窄溪,4.53
2025-06-19T05:55:00,70102300,闸口,4.35
2025-06-19T05:55:00,7010AJ33,渌渚,4.57
2025-06-19T05:55:00,7011AJ4M,新桐乡,4.57
2025-06-19T05:55:00,7011AJ5M,渌渚镇,6.35
2025-06-19T05:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T05:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T05:55:00,7011AJ9R,山溪前桐,194.2
2025-06-19T05:55:00,7011AM2G,富春江水库严陵坞,22.91
2025-06-19T06:00:00,70101500,富春江电站(坝上),22.88
2025-06-19T06:00:00,70101501,富春江坝下,4.64
2025-06-19T06:00:00,70101800,窄溪,4.52
2025-06-19T06:00:00,70102300,闸口,4.35
2025-06-19T06:00:00,7010AJ33,渌渚,4.55
2025-06-19T06:00:00,7011AJ4M,新桐乡,4.57
2025-06-19T06:00:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:00:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:00:00,7011AM2G,富春江水库严陵坞,22.93
2025-06-19T06:05:00,70101500,富春江电站(坝上),22.91
2025-06-19T06:05:00,70101501,富春江坝下,4.58
2025-06-19T06:05:00,70101800,窄溪,4.51
2025-06-19T06:05:00,70102300,闸口,4.35
2025-06-19T06:05:00,7010AJ33,渌渚,4.53
2025-06-19T06:05:00,7011AJ4M,新桐乡,4.56
2025-06-19T06:05:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:05:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:05:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:05:00,7011AM2G,富春江水库严陵坞,22.95
2025-06-19T06:10:00,70101500,富春江电站(坝上),22.92
2025-06-19T06:10:00,70101501,富春江坝下,4.53
2025-06-19T06:10:00,70101800,窄溪,4.5
2025-06-19T06:10:00,70102300,闸口,4.35
2025-06-19T06:10:00,7010AJ33,渌渚,4.53
2025-06-19T06:10:00,7011AJ4M,新桐乡,4.56
2025-06-19T06:10:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:10:00,7011AJ8R,山溪幕下,65.57
2025-06-19T06:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:10:00,7011AM2G,富春江水库严陵坞,22.96
2025-06-19T06:15:00,70101500,富春江电站(坝上),22.91
2025-06-19T06:15:00,70101501,富春江坝下,4.5
2025-06-19T06:15:00,70101800,窄溪,4.48
2025-06-19T06:15:00,70102300,闸口,4.35
2025-06-19T06:15:00,7010AJ33,渌渚,4.51
2025-06-19T06:15:00,7011AJ4M,新桐乡,4.54
2025-06-19T06:15:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:15:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:15:00,7011AJ8R,山溪幕下,65.57
2025-06-19T06:15:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:15:00,7011AM2G,富春江水库严陵坞,22.98
2025-06-19T06:20:00,70101500,富春江电站(坝上),22.95
2025-06-19T06:20:00,70101501,富春江坝下,4.48
2025-06-19T06:20:00,70101800,窄溪,4.47
2025-06-19T06:20:00,70102300,闸口,4.35
2025-06-19T06:20:00,7010AJ33,渌渚,4.49
2025-06-19T06:20:00,7011AJ4M,新桐乡,4.53
2025-06-19T06:20:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:20:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:20:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:20:00,7011AJ9R,山溪前桐,194.19
2025-06-19T06:20:00,7011AM2G,富春江水库严陵坞,22.99
2025-06-19T06:25:00,70101500,富春江电站(坝上),22.96
2025-06-19T06:25:00,70101501,富春江坝下,4.47
2025-06-19T06:25:00,70101800,窄溪,4.46
2025-06-19T06:25:00,70102300,闸口,4.34
2025-06-19T06:25:00,7010AJ33,渌渚,4.49
2025-06-19T06:25:00,7011AJ4M,新桐乡,4.52
2025-06-19T06:25:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:25:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:25:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:25:00,7011AM2G,富春江水库严陵坞,23.01
2025-06-19T06:30:00,70101500,富春江电站(坝上),22.97
2025-06-19T06:30:00,70101501,富春江坝下,4.45
2025-06-19T06:30:00,70101800,窄溪,4.44
2025-06-19T06:30:00,70102300,闸口,4.34
2025-06-19T06:30:00,7010AJ33,渌渚,4.49
2025-06-19T06:30:00,7011AJ4M,新桐乡,4.5
2025-06-19T06:30:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:30:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:30:00,7011AM2G,富春江水库严陵坞,23.02
2025-06-19T06:35:00,70101500,富春江电站(坝上),22.98
2025-06-19T06:35:00,70101501,富春江坝下,4.43
2025-06-19T06:35:00,70101800,窄溪,4.43
2025-06-19T06:35:00,70102300,闸口,4.34
2025-06-19T06:35:00,7010AJ33,渌渚,4.47
2025-06-19T06:35:00,7011AJ4M,新桐乡,4.49
2025-06-19T06:35:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:35:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:35:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:35:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:35:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T06:40:00,70101500,富春江电站(坝上),22.98
2025-06-19T06:40:00,70101501,富春江坝下,4.39
2025-06-19T06:40:00,70101800,窄溪,4.44
2025-06-19T06:40:00,70102300,闸口,4.34
2025-06-19T06:40:00,7010AJ33,渌渚,4.47
2025-06-19T06:40:00,7011AJ4M,新桐乡,4.49
2025-06-19T06:40:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:40:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:40:00,7011AJ8R,山溪幕下,65.57
2025-06-19T06:40:00,7011AJ9R,山溪前桐,194.19
2025-06-19T06:40:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T06:45:00,70101500,富春江电站(坝上),23.0
2025-06-19T06:45:00,70101501,富春江坝下,4.37
2025-06-19T06:45:00,70101800,窄溪,4.43
2025-06-19T06:45:00,70102300,闸口,4.33
2025-06-19T06:45:00,7010AJ33,渌渚,4.45
2025-06-19T06:45:00,7011AJ4M,新桐乡,4.49
2025-06-19T06:45:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:45:00,7011AJ9R,山溪前桐,194.19
2025-06-19T06:45:00,7011AM2G,富春江水库严陵坞,23.05
2025-06-19T06:50:00,70101500,富春江电站(坝上),22.99
2025-06-19T06:50:00,70101501,富春江坝下,4.36
2025-06-19T06:50:00,70101800,窄溪,4.41
2025-06-19T06:50:00,70102300,闸口,4.33
2025-06-19T06:50:00,7010AJ33,渌渚,4.45
2025-06-19T06:50:00,7011AJ4M,新桐乡,4.49
2025-06-19T06:50:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:50:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:50:00,7011AM2G,富春江水库严陵坞,23.05
2025-06-19T06:55:00,70101500,富春江电站(坝上),22.97
2025-06-19T06:55:00,70101501,富春江坝下,4.35
2025-06-19T06:55:00,70101800,窄溪,4.4
2025-06-19T06:55:00,70102300,闸口,4.32
2025-06-19T06:55:00,7010AJ33,渌渚,4.43
2025-06-19T06:55:00,7011AJ4M,新桐乡,4.47
2025-06-19T06:55:00,7011AJ5M,渌渚镇,6.35
2025-06-19T06:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T06:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T06:55:00,7011AJ9R,山溪前桐,194.2
2025-06-19T06:55:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T07:00:00,70101500,富春江电站(坝上),22.95
2025-06-19T07:00:00,70101501,富春江坝下,4.34
2025-06-19T07:00:00,70101800,窄溪,4.38
2025-06-19T07:00:00,70102300,闸口,4.31
2025-06-19T07:00:00,7010AJ33,渌渚,4.45
2025-06-19T07:00:00,7011AJ4M,新桐乡,4.46
2025-06-19T07:00:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:00:00,7011AJ9R,山溪前桐,194.19
2025-06-19T07:00:00,7011AM2G,富春江水库严陵坞,23.03
2025-06-19T07:05:00,70101500,富春江电站(坝上),22.98
2025-06-19T07:05:00,70101501,富春江坝下,4.34
2025-06-19T07:05:00,70101800,窄溪,4.36
2025-06-19T07:05:00,70102300,闸口,4.31
2025-06-19T07:05:00,7010AJ33,渌渚,4.43
2025-06-19T07:05:00,7011AJ4M,新桐乡,4.46
2025-06-19T07:05:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:05:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:05:00,7011AJ9R,山溪前桐,194.19
2025-06-19T07:05:00,7011AM2G,富春江水库严陵坞,23.03
2025-06-19T07:10:00,70101500,富春江电站(坝上),22.99
2025-06-19T07:10:00,70101501,富春江坝下,4.34
2025-06-19T07:10:00,70101800,窄溪,4.34
2025-06-19T07:10:00,70102300,闸口,4.3
2025-06-19T07:10:00,7010AJ33,渌渚,4.43
2025-06-19T07:10:00,7011AJ4M,新桐乡,4.46
2025-06-19T07:10:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:10:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:10:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T07:15:00,70101500,富春江电站(坝上),22.99
2025-06-19T07:15:00,70101501,富春江坝下,4.34
2025-06-19T07:15:00,70101800,窄溪,4.34
2025-06-19T07:15:00,70102300,闸口,4.29
2025-06-19T07:15:00,7010AJ33,渌渚,4.41
2025-06-19T07:15:00,7011AJ4M,新桐乡,4.46
2025-06-19T07:15:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:15:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:15:00,7011AJ8R,山溪幕下,65.57
2025-06-19T07:15:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:15:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T07:20:00,70101500,富春江电站(坝上),22.92
2025-06-19T07:20:00,70101501,富春江坝下,4.41
2025-06-19T07:20:00,70101800,窄溪,4.33
2025-06-19T07:20:00,70102300,闸口,4.28
2025-06-19T07:20:00,7010AJ33,渌渚,4.39
2025-06-19T07:20:00,7011AJ4M,新桐乡,4.45
2025-06-19T07:20:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:20:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:20:00,7011AJ8R,山溪幕下,65.57
2025-06-19T07:20:00,7011AJ9R,山溪前桐,194.19
2025-06-19T07:20:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T07:25:00,70101500,富春江电站(坝上),22.82
2025-06-19T07:25:00,70101501,富春江坝下,4.8
2025-06-19T07:25:00,70101800,窄溪,4.33
2025-06-19T07:25:00,70102300,闸口,4.27
2025-06-19T07:25:00,7010AJ33,渌渚,4.38
2025-06-19T07:25:00,7011AJ4M,新桐乡,4.44
2025-06-19T07:25:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:25:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:25:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:25:00,7011AM2G,富春江水库严陵坞,23.0
2025-06-19T07:30:00,70101500,富春江电站(坝上),22.83
2025-06-19T07:30:00,70101501,富春江坝下,5.24
2025-06-19T07:30:00,70101800,窄溪,4.32
2025-06-19T07:30:00,70102300,闸口,4.26
2025-06-19T07:30:00,7010AJ33,渌渚,4.36
2025-06-19T07:30:00,7011AJ4M,新桐乡,4.43
2025-06-19T07:30:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:30:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:30:00,7011AM2G,富春江水库严陵坞,22.92
2025-06-19T07:35:00,70101500,富春江电站(坝上),22.82
2025-06-19T07:35:00,70101501,富春江坝下,5.49
2025-06-19T07:35:00,70101800,窄溪,4.31
2025-06-19T07:35:00,70102300,闸口,4.26
2025-06-19T07:35:00,7010AJ33,渌渚,4.34
2025-06-19T07:35:00,7011AJ4M,新桐乡,4.37
2025-06-19T07:35:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:35:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:35:00,7011AJ8R,山溪幕下,65.57
2025-06-19T07:35:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:35:00,7011AM2G,富春江水库严陵坞,22.88
2025-06-19T07:40:00,70101500,富春江电站(坝上),22.81
2025-06-19T07:40:00,70101501,富春江坝下,5.62
2025-06-19T07:40:00,70101800,窄溪,4.29
2025-06-19T07:40:00,70102300,闸口,4.25
2025-06-19T07:40:00,7010AJ33,渌渚,4.34
2025-06-19T07:40:00,7011AJ4M,新桐乡,4.36
2025-06-19T07:40:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:40:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:40:00,7011AJ8R,山溪幕下,65.57
2025-06-19T07:40:00,7011AJ9R,山溪前桐,194.19
2025-06-19T07:40:00,7011AM2G,富春江水库严陵坞,22.88
2025-06-19T07:45:00,70101500,富春江电站(坝上),22.82
2025-06-19T07:45:00,70101501,富春江坝下,5.73
2025-06-19T07:45:00,70101800,窄溪,4.29
2025-06-19T07:45:00,70102300,闸口,4.24
2025-06-19T07:45:00,7010AJ33,渌渚,4.32
2025-06-19T07:45:00,7011AJ4M,新桐乡,4.34
2025-06-19T07:45:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:45:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:45:00,7011AM2G,富春江水库严陵坞,22.89
2025-06-19T07:50:00,70101500,富春江电站(坝上),22.85
2025-06-19T07:50:00,70101501,富春江坝下,5.8
2025-06-19T07:50:00,70101800,窄溪,4.28
2025-06-19T07:50:00,70102300,闸口,4.23
2025-06-19T07:50:00,7010AJ33,渌渚,4.32
2025-06-19T07:50:00,7011AJ4M,新桐乡,4.34
2025-06-19T07:50:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:50:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:50:00,7011AM2G,富春江水库严陵坞,22.91
2025-06-19T07:55:00,70101500,富春江电站(坝上),22.86
2025-06-19T07:55:00,70101501,富春江坝下,5.87
2025-06-19T07:55:00,70101800,窄溪,4.27
2025-06-19T07:55:00,70102300,闸口,4.22
2025-06-19T07:55:00,7010AJ33,渌渚,4.32
2025-06-19T07:55:00,7011AJ4M,新桐乡,4.33
2025-06-19T07:55:00,7011AJ5M,渌渚镇,6.35
2025-06-19T07:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T07:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T07:55:00,7011AJ9R,山溪前桐,194.2
2025-06-19T07:55:00,7011AM2G,富春江水库严陵坞,22.92
2025-06-19T08:00:00,70101500,富春江电站(坝上),22.88
2025-06-19T08:00:00,70101501,富春江坝下,5.91
2025-06-19T08:00:00,70101800,窄溪,4.26
2025-06-19T08:00:00,70102300,闸口,4.21
2025-06-19T08:00:00,7010AJ33,渌渚,4.3
2025-06-19T08:00:00,7011AJ4M,新桐乡,4.32
2025-06-19T08:00:00,7011AJ5M,渌渚镇,6.34
2025-06-19T08:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T08:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T08:00:00,7011AJ9R,山溪前桐,194.2
2025-06-19T08:00:00,7011AM2G,富春江水库严陵坞,22.94
2025-06-19T08:05:00,70101500,富春江电站(坝上),22.89
2025-06-19T08:05:00,70101501,富春江坝下,5.94
2025-06-19T08:05:00,70101800,窄溪,4.25
2025-06-19T08:05:00,70102300,闸口,4.21
2025-06-19T08:05:00,7010AJ33,渌渚,4.3
2025-06-19T08:05:00,7011AJ4M,新桐乡,4.32
2025-06-19T08:05:00,7011AJ5M,渌渚镇,6.33
2025-06-19T08:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T08:05:00,7011AJ8R,山溪幕下,65.57
2025-06-19T08:05:00,7011AJ9R,山溪前桐,194.2
2025-06-19T08:05:00,7011AM2G,富春江水库严陵坞,22.95
2025-06-19T08:10:00,70101500,富春江电站(坝上),22.9
2025-06-19T08:10:00,70101501,富春江坝下,5.98
2025-06-19T08:10:00,70101800,窄溪,4.25
2025-06-19T08:10:00,70102300,闸口,4.2
2025-06-19T08:10:00,7010AJ33,渌渚,4.28
2025-06-19T08:10:00,7011AJ4M,新桐乡,4.32
2025-06-19T08:10:00,7011AJ5M,渌渚镇,6.34
2025-06-19T08:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T08:10:00,7011AJ8R,山溪幕下,65.58
2025-06-19T08:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T08:10:00,7011AM2G,富春江水库严陵坞,22.98
2025-06-19T08:15:00,70101500,富春江电站(坝上),22.96
2025-06-19T08:15:00,70101501,富春江坝下,5.98
2025-06-19T08:15:00,70101800,窄溪,4.27
2025-06-19T08:15:00,70102300,闸口,4.19
2025-06-19T08:15:00,7010AJ33,渌渚,4.28
2025-06-19T08:15:00,7011AJ4M,新桐乡,4.3
2025-06-19T08:15:00,7011AJ5M,渌渚镇,6.34
2025-06-19T08:15:00,7011AJ7R,山溪叶家,50.16
2025-06-19T08:15:00,7011AJ8R,山溪幕下,65.58
2025-06-19T08:15:00,7011AJ9R,山溪前桐,194.18
2025-06-19T08:15:00,7011AM2G,富春江水库严陵坞,23.01
2025-06-19T08:20:00,70101500,富春江电站(坝上),23.0
2025-06-19T08:20:00,70101501,富春江坝下,5.99
2025-06-19T08:20:00,70101800,窄溪,4.29
2025-06-19T08:20:00,70102300,闸口,4.19
2025-06-19T08:20:00,7010AJ33,渌渚,4.28
2025-06-19T08:20:00,7011AJ4M,新桐乡,4.3
2025-06-19T08:20:00,7011AJ5M,渌渚镇,6.33
2025-06-19T08:20:00,7011AJ7R,山溪叶家,50.16
2025-06-19T08:20:00,7011AJ8R,山溪幕下,65.58
2025-06-19T08:20:00,7011AJ9R,山溪前桐,194.19
2025-06-19T08:20:00,7011AM2G,富春江水库严陵坞,23.04
2025-06-19T08:25:00,70101500,富春江电站(坝上),23.01
2025-06-19T08:25:00,70101501,富春江坝下,6.01
